App,Review,Sentiment,Rating,Date,Language
Attijari Mobile Tunisie,nul nul nul nul ...,Negative,1,2021-03-15 13:06:35,fr
Attijari Mobile Tunisie,"Bonjour ça fait 3 semaines que votre application ne fonctionne pas. J'ai alerté le chef d'agence du bardo, il me dit que c'est à cause de mon téléphone alors qu'auparavant cela fonctionnait, d'autant plus que mon application de ma banque française marche , j'ai dessinstallé l'application puis réinstaller à maintes reprises, nous avons fait une procédure écrite avec son assistante toujours rien. Votre service après vente est nul nul nul",Negative,1,2021-03-13 20:45:20,fr
Attijari Mobile Tunisie,Je suis satisfait merci beaucoup,Positive,5,2021-03-13 17:34:40,fr
Attijari Mobile Tunisie,L'accès au service en ligne est actuellement impossible. Veuillez nous en excuser et réessayez ultérieurement.,Negative,1,2021-03-02 11:22:27,fr
Attijari Mobile Tunisie,Elle s'ouvre pas cette application ! Elle met un temps fou,Negative,1,2021-03-01 21:23:06,fr
Attijari Mobile Tunisie,Je soutiens Attijeri déjà j ai un compte chez eux beaucoup de réussite à ceux qui rendent un bon service aux clients merci Attijeri,Positive,5,2021-03-01 16:36:39,fr
Attijari Mobile Tunisie,Application non fonctionnel Ecran noir lors du démarrage depuis des mois sans solution malgré tous les tentatives de mise a jour soit de l application ou du Android système webview,Negative,1,2021-03-01 09:21:45,fr
Attijari Mobile Tunisie,Application zéro,Negative,1,2021-02-22 11:51:35,fr
Attijari Mobile Tunisie,من تاريخ 9 نوفمبر وانا نصب و نفسخ تطبيق هذا التو محبش يخدملي يطلعلي صفحة بيضا علاش,Negative,1,2021-02-13 20:15:56,tnar
Attijari Mobile Tunisie,هذا التطبيق لا يشتغل معي وكلما ادخلت الكود إلا ورفضه ' ارجو منكم تجديد هذا التطبيق الفاشل لانه صعب من بدايته لا يمكن فتحه . وشكرا,Negative,1,2021-02-12 19:08:02,ar
Attijari Mobile Tunisie,Wbaracha fikom nijma,Negative,1,2021-02-09 13:54:36,tnfr
Attijari Mobile Tunisie,لا يعمل منذ تنزيله,Negative,1,2021-02-03 10:49:47,ar
Attijari Mobile Tunisie,L'application n'ouvre pas depuis longtemps temps,Negative,1,2021-02-02 14:07:40,fr
Attijari Mobile Tunisie,nuuul,Negative,1,2021-01-26 22:39:37,fr
Attijari Mobile Tunisie,Good,Positive,4,2021-01-25 10:56:47,en
Attijari Mobile Tunisie,L'application ne fonctionne plus,Negative,1,2021-01-25 10:40:01,fr
Attijari Mobile Tunisie,. Khra fi khra,Negative,1,2021-01-25 10:22:30,tnfr
Attijari Mobile Tunisie,Rien d'exceptionnel,Negative,2,2021-01-25 08:45:28,fr
Attijari Mobile Tunisie,حسن,Positive,5,2021-01-21 11:27:12,ar
Attijari Mobile Tunisie,Mauvaise application,Negative,1,2021-01-21 00:38:31,fr
Attijari Mobile Tunisie,Je n'ai pas encore pu accéder à l'application page demeure blanche,Positive,5,2021-01-20 14:15:27,fr
Attijari Mobile Tunisie,Bonne,Positive,5,2021-01-18 20:22:11,fr
Attijari Mobile Tunisie,Bien,Positive,5,2021-01-07 08:46:53,fr
Attijari Mobile Tunisie,Ne s'affiche pas,Negative,1,2020-12-31 11:58:07,fr
Attijari Mobile Tunisie,Application bloquée,Negative,1,2020-12-30 09:08:39,fr
Attijari Mobile Tunisie,nuuuuuul,Negative,1,2020-12-25 10:44:13,fr
Attijari Mobile Tunisie,Exellent,Positive,5,2020-12-23 14:29:58,fr
Attijari Mobile Tunisie,parfait,Positive,4,2020-12-15 10:05:46,fr
Attijari Mobile Tunisie,Nul,Negative,1,2020-12-07 22:59:17,fr
Attijari Mobile Tunisie,L'application ne marche toujours pas j'ai désinstallé et réinstallé plusieurs fois !,Negative,3,2020-12-03 14:28:04,fr
Attijari Mobile Tunisie,L'application ne peuvent pas être exécuter depuis quelques jours... Trouver un solution s'il vous plaît,Negative,1,2020-11-29 22:44:37,fr
Attijari Mobile Tunisie,Application ne fonctionne pas correctement,Negative,1,2020-11-28 19:29:05,fr
Attijari Mobile Tunisie,Je n'arrive pas a consulter mon compte via l interface ?????,Negative,1,2020-11-28 16:52:44,fr
Attijari Mobile Tunisie,"merci énormément a attijari qui ma accueilli et résolu mon problème de démarrage application mobile sur écran blanc . en faite c est résolu en mettons a jours le service ""android system webview"" ci dessous les étapes de résolution du probleme 1.rechercher le service décris dans AppStore 2.effectuer la mise a jours 3.démarrer application attijari et vérifie bien que tout et revenu a la normal 4.si a l étapes 3 le problème écran blanc persiste alors réinstalle l'application attijari.",Negative,1,2020-11-27 22:40:36,fr
Attijari Mobile Tunisie,Ne fonctionne pas,Negative,1,2020-11-27 18:28:16,fr
Attijari Mobile Tunisie,Cette application est vraiment nul,Negative,1,2020-11-26 12:33:53,fr
Attijari Mobile Tunisie,لا لي حساب وتسلمت رقم السري من الفرع وحاولت الاستعمال التطبيق لاكن للاسف لم افلح فمسحته حتي اتصل بالنك,Negative,3,2020-11-23 22:14:48,ar
Attijari Mobile Tunisie,Jes changes de telephonne l'aplication ne merche pas je reviens sur l autre telephonne sa marche tres bien je sais pas si sa vien de telephonne ou quoi me apres le comentaire des gents je suis pas le seul a reclame le probleme,Negative,1,2020-11-20 14:14:47,fr
Attijari Mobile Tunisie,التطبيق سابقا يعمل بشكل ممتاز ولكن الآن عند فتح التطبيق تظل الشاشة بيضاء دائما مع العلم أن موقعي في المدينة والشبكة تعمل بشكل جيد وحتى عند اتصالي بمصلحة الحرفاء لم تحل المشكلة.والسبب ان رقم هاتفي قد تغير وقدمت الرقم الجديد ولم يحل المشكل بعد w réclamation deux fois mais le service technique ne travaille pas,Negative,1,2020-11-17 14:09:12,ar
Attijari Mobile Tunisie,L'application ne s'ouvre pas malgré les plusieurs tentatives de connection.,Negative,1,2020-11-17 08:58:45,fr
Attijari Mobile Tunisie,شكرا,Positive,4,2020-11-17 08:36:11,ar
Attijari Mobile Tunisie,بربي صلحوها الأبليكاسيون ديما ما تخدمش لا يزي نخلصو عليها في فلوس لا يزي تقول عاملين علينا مزية نهار تخدم و عشرة لا,Negative,1,2020-11-17 07:59:55,tnar
Attijari Mobile Tunisie,فما مشكلة في application عندي قرابة الجمعتين ماهياش تمشي !,Negative,1,2020-11-14 15:48:21,tnar
Attijari Mobile Tunisie,L'application n'est plus fonctionnelle il y a deux mois ?!!!!,Negative,1,2020-11-08 12:55:48,fr
Attijari Mobile Tunisie,Zéro bien arrondi,Negative,1,2020-11-05 17:42:15,fr
Attijari Mobile Tunisie,Parfait,Positive,5,2020-11-04 00:46:54,fr
Attijari Mobile Tunisie,Le téléchargement est inefficace a chaque fois je télécharge cette application =echec,Negative,1,2020-11-03 09:24:39,fr
Attijari Mobile Tunisie,"après de nombreuses tentatives, j'ai pu accéder à mon compte. j'ai remarqué que je devais redémarrer l'accès à chaque fois en entrant le login et le mot de passe en raison d'erreurs répétées et de bugs interminables, j'espère seulement que c'est un service gratuit puisque le monsieur en charge du service client à l'agence H.Bourguiba il ne prend même pas la peine d'expliquer et de donner des informations utiles",Negative,1,2020-11-02 23:10:54,fr
Attijari Mobile Tunisie,L'appli ne fonctionne pas,Negative,1,2020-11-02 19:06:32,fr
Attijari Mobile Tunisie,L'application ne s'ouvre même pas depuis hier,Negative,1,2020-11-02 11:58:43,fr
Attijari Mobile Tunisie,svp 3meh haka aandi 3 jourd nheb nchouf j'ai reçu mon virement ou pas et l'application ne marche toujours pas !!! j'arrive pas à accéder trouvez une solution bellehi,Negative,1,2020-11-02 10:47:01,tnfr
Attijari Mobile Tunisie,c'est une bonne application merci beaucoup pour le développement,Positive,5,2020-11-02 10:42:06,fr
Attijari Mobile Tunisie,Application ki zebi Mara yemchi l'accès w 60 ma yemchich at3es zok om application w at3es banka ya zebi .. 7chitouh 7atit étoile 5ater mafamech zéro,Negative,1,2020-11-02 10:28:48,tnfr
Attijari Mobile Tunisie,Nullll 0,Negative,1,2020-11-02 10:01:31,fr
Attijari Mobile Tunisie,depuis des jours l'application ne me permet plus d'acceder à mon compte,Negative,1,2020-11-02 09:58:15,fr
Attijari Mobile Tunisie,Depuis le 01/11/2020 ça fonctionne pas c'est la galère,Negative,1,2020-11-02 09:10:16,fr
Attijari Mobile Tunisie,Tous jours il y a un problem de reseau et l'application ne fonction pas,Negative,1,2020-11-02 05:58:08,fr
Attijari Mobile Tunisie,Dsl cette application ne fonctionne plus depuis la dernière version,Negative,1,2020-11-01 22:08:29,fr
Attijari Mobile Tunisie,"Bonjour, L'application est inutilisable depuis la fin de la semaine dernière, impossible de se connecter, blocage à l'ouverture de l'application. Aucune solution de contournement, étant à l'étranger, je suis incapable de gérer mes comptes. Je suis déçue et mécontente, merci de résoudre le problème rapidement.",Negative,1,2020-11-01 21:47:48,fr
Attijari Mobile Tunisie,"C n'importent qoui réellement.. franchement on n'avait rien .. on es en 2020 les gars, nous demande le développement normalement . Mais on es dans le repère 0.",Negative,1,2020-11-01 18:48:56,fr
Attijari Mobile Tunisie,Très lente et toujours indisponible,Negative,1,2020-11-01 14:42:19,fr
Attijari Mobile Tunisie,Elle n'est pas marche pourquoi,Negative,1,2020-11-01 14:29:18,fr
Attijari Mobile Tunisie,"Apkt trés lourde elle demande plus que 8 mg pour s'ouvrir,à revoir",Negative,2,2020-11-01 10:36:25,fr
Attijari Mobile Tunisie,Application ne fonctionne pas toujours j ai deux jours que j ouvre cette application rien que problème de réseau pfffff et l internet marche correctement wifi et 4g,Negative,1,2020-11-01 10:12:22,fr
Attijari Mobile Tunisie,عندها مدة متمشيش !!!!!!!!!,Positive,5,2020-11-01 08:28:23,tnar
Attijari Mobile Tunisie,Application zèro,Negative,1,2020-11-01 08:18:18,fr
Attijari Mobile Tunisie,Je n'ai pas trouvé un 0 Etoiles pour donner... J'étais obligé de donner 1. Démarrage presque impossible à tous les coups.,Negative,1,2020-10-31 19:32:22,fr
Attijari Mobile Tunisie,"Malheureusement, l'application ne fonctionne pas, le mot de passe est toujours erroné même lorsque je l'ai changé!",Negative,1,2020-10-31 08:07:12,fr
Attijari Mobile Tunisie,La nouvelle appli est pas du tt pratique !!! On n as pas. Le droit de consulter sans compte qt on veut ou quoi ! Bien sûr réclamation sur réclamation et tjr rien ! Très déçue !,Negative,1,2020-10-30 18:44:15,fr
Attijari Mobile Tunisie,"Acceptable, le nécessaire au minimum possible. Bcp d'amélioration au niveau design.",Positive,4,2020-10-28 10:52:25,fr
Attijari Mobile Tunisie,Super,Positive,5,2020-10-26 08:36:31,fr
Attijari Mobile Tunisie,Je ne pas accès à mon compte...application boot,Negative,1,2020-10-24 22:40:49,fr
Attijari Mobile Tunisie,Écran devient blanc,Negative,1,2020-10-24 18:46:15,fr
Attijari Mobile Tunisie,بعد التحديث يعمل بصفة عادية شكرا,Positive,5,2020-10-22 08:20:04,ar
Attijari Mobile Tunisie,Why is not going !!,Negative,3,2020-10-22 07:42:14,en
Attijari Mobile Tunisie,Coooool,Positive,4,2020-10-19 18:09:19,en
Attijari Mobile Tunisie,Great,Positive,5,2020-10-16 14:48:15,en
Attijari Mobile Tunisie,Ne marche pas. =0,Negative,1,2020-10-14 18:27:15,fr
Attijari Mobile Tunisie,Application toujours ecran blanc pouvez vous résoudre cette problème bizarr grand banque et application depuis un mois jamais ouvert. Et toujour vous message contacts services pourquoi vous travaillez pour que client etre satisfait mais dommage,Negative,1,2020-10-13 23:50:51,fr
Attijari Mobile Tunisie,Page blanche,Negative,1,2020-10-12 23:35:11,fr
Attijari Mobile Tunisie,"L'application s'été magnifique mais depuis presque un mois elle est devenue nul,l'ecran devient blanc dés l'ouverture de l'application sans avoir rien",Negative,1,2020-10-11 12:03:49,fr
Attijari Mobile Tunisie,C'est magnifique,Positive,5,2020-10-10 16:30:18,fr
Attijari Mobile Tunisie,L'application zéro. Elle ne fonctionne pas. J'espère que vous le préparer .merci Attijar bank,Negative,1,2020-10-10 06:10:50,fr
Attijari Mobile Tunisie,تطبيق en ralentie,Negative,1,2020-10-09 11:10:36,ar
Attijari Mobile Tunisie,Application obsolète. Ne fonctionne plus depuis la maj,Negative,1,2020-10-09 08:32:08,fr
Attijari Mobile Tunisie,Ne fonctionne pas l'application,Negative,4,2020-10-07 14:01:32,fr
Attijari Mobile Tunisie,Je n'arrive pas à me connecter à mon compte msg erreur je comprends pas pourquoi,Negative,2,2020-10-06 19:47:39,fr
Attijari Mobile Tunisie,"Des les derniers changements l acces a l application est deficile (erreur mot de passe, erreur reseau) svp veuillez examiner et resoudre ce probleme... Merci pour votre compréhension",Negative,1,2020-10-03 14:29:27,fr
Attijari Mobile Tunisie,Ne répond pas,Negative,1,2020-10-01 12:51:08,fr
Attijari Mobile Tunisie,Depuis le changement de l'interface l'application n'est plus fonctionelle Lors de l'ouverture une ėcran blanche s'affiche Probleme d'atteindre l'interface,Negative,2,2020-10-01 11:55:36,fr
Attijari Mobile Tunisie,7ala,Negative,4,2020-10-01 08:37:02,fr
Attijari Mobile Tunisie,Ne fonctionne pas,Negative,1,2020-10-01 08:21:24,fr
Attijari Mobile Tunisie,"C'est décevant, j'arrive pas à l'utiliser, pratiquement elle est non fonctionnelle",Negative,1,2020-09-27 11:03:35,fr
Attijari Mobile Tunisie,Bonjour je suis nouveau client attijari bank Tunisie et je n'arrive pas à télécharger l'application toujours en attente de téléchargement,Negative,1,2020-09-26 10:18:24,fr
Attijari Mobile Tunisie,Blocke,Negative,1,2020-09-26 07:41:15,fr
Attijari Mobile Tunisie,OK c'est bon,Positive,1,2020-09-24 21:27:33,fr
Attijari Mobile Tunisie,Ne fonctionne pas,Negative,1,2020-09-23 23:34:41,fr
Attijari Mobile Tunisie,Application non disponible écran blanche,Negative,1,2020-09-23 17:37:19,fr
Attijari Mobile Tunisie,L'application ne marche plus,Negative,1,2020-09-23 14:47:14,fr
Attijari Mobile Tunisie,L'application ne fonctionne plus,Negative,1,2020-09-23 10:55:11,fr
Attijari Mobile Tunisie,Ce n'est pas mal comme application Mais depuis quelque temps rien n'est comme avant : l'application se plante tout le temps,Negative,1,2020-09-22 12:50:52,fr
Attijari Mobile Tunisie,Si j'ouvre l'application je trouve écran blanc,Positive,5,2020-09-22 11:09:05,fr
Attijari Mobile Tunisie,Lapplication matekhdemch depuis 2 mois,Positive,5,2020-09-21 21:21:14,tnfr
Attijari Mobile Tunisie,التطبيق لا يشتغل,Negative,1,2020-09-21 19:43:27,ar
Attijari Mobile Tunisie,Cette application ne fonctionne pas depuis un mois,Negative,1,2020-09-21 19:36:05,fr
Attijari Mobile Tunisie,Bien,Positive,5,2020-09-21 13:07:56,fr
Attijari Mobile Tunisie,Nul,Negative,1,2020-09-21 12:34:54,fr
Attijari Mobile Tunisie,Non fonctionelle,Negative,1,2020-09-20 18:44:13,fr
Attijari Mobile Tunisie,Bonjour mchit mon agence sfax moulin ville nal9ahom badlouni fi agence o5ra W zid n7el application tektebli aucun compte trouvé !!!!!ena wine???,Negative,1,2020-09-20 09:28:22,fr
Attijari Mobile Tunisie,Nul,Negative,1,2020-09-19 03:52:21,fr
Attijari Mobile Tunisie,Bien,Positive,5,2020-09-18 09:13:21,fr
Attijari Mobile Tunisie,144 Bien,Positive,3,2020-09-18 02:44:26,fr
Attijari Mobile Tunisie,l'application ne marche pas !!!,Negative,1,2020-09-17 22:13:22,fr
Attijari Mobile Tunisie,bien,Positive,4,2020-09-17 21:01:41,fr
Attijari Mobile Tunisie,L'applicqtion se plante en écran blanc sans accéde au menu,Negative,1,2020-09-16 07:33:05,fr
Attijari Mobile Tunisie,"Mon téléphone m'informe que votre application risque de ne pas fonctionner aprés la dernière mise à jour du système Android et me demande de chercher une mise a jour de ""attijari mobile Tunisie"" et en consultant mon playstore je trouve aucune mise a jour disponible. Aidez moi svp",Neutral,3,2020-09-15 23:35:39,fr
Attijari Mobile Tunisie,depuis le changement de l interface de l application. ce dernier a un probleme pendant le chargement. il faut le corriger sil vaut plaît.,Negative,1,2020-09-15 17:17:15,fr
Attijari Mobile Tunisie,Zero bien arrondi. fi9ou 3ela rwa7kom rana fil 2020. 9alou merci de contacter service client chouf 3ad heka solution li jabouha- daw7i ya mbarka- Mechoftouch les avis des clients 2.9 wel3bed fadet mel bhema mte3kom,Negative,1,2020-09-13 11:53:52,tnfr
Attijari Mobile Tunisie,L'application ma3adech tet7al tawa modet 15j chnouwa el mochkel ???,Negative,4,2020-09-10 13:05:23,tnfr
Attijari Mobile Tunisie,Svp j pas compris j'écris quoi dans le champ de l'identification et le mot de passe,Negative,1,2020-09-09 16:58:38,fr
Attijari Mobile Tunisie,Je ne peux plus consulter mon compte svp trouver une solution l'agence tkolli men tél w tél en bonne état service client ykolli ab3thelna photos je ne peux rien faire trouvez une solution,Negative,1,2020-09-09 14:05:17,tnfr
Attijari Mobile Tunisie,"Depuis le changement de l'interface, l'application est quasi non fonctionnelle, toujours un problème de réseau. À améliorer ou à reprendre l'ancienne version",Negative,2,2020-09-09 12:14:26,fr
Attijari Mobile Tunisie,Nouvelle programmation ne fonctionne pas s’il vous plaît trouver une solution,Negative,1,2020-09-08 14:01:49,fr
Attijari Mobile Tunisie,l'application ne marche pas svp il ya un problème,Positive,5,2020-09-08 13:03:18,fr
